index,tweet_id,text,label_text,label_code
431,1477373124874280969," America's gun psychopathy continues: 5 mass shootings so far in 2022 (with 4 or more shot, including the perpetrator when applicable). Today in South Bend, Ind.:",slightly support gun control,1
432,1465107460440543237, TRAGIC: A 5-year-old child in Minnesota was shot and killed on Thanksgiving by a 13-year-old who accidentally fired a gun while making a video for social media.Who agrees children should NOT have unsupervised access to LOADED FIREARMS? ,slightly support gun control,1
433,1452387568276934670," Maybe if right wing fanatics  stopped using voter ID requirements to disenfranchise voterseg, by requiring exact match, accepting gun permits but not student IDs, and shutting down DMVsthere would be less push back. 1/ ",slightly support gun control,1
434,1444411436567076867," YET MFS THINK ALL IT TAKES IS TELLING MFS NO AND GETTING A GUN. Women are never safe. It could be a complete stranger, someone we've only come across a couple times, or someone we've known for years. It ain't safe for us. ",irrelevant or no opinion on gun rights/control,-99
435,1446245358854680580, Kyle Rittenhouse shot someone walked pass the police and went home..... ,slightly support gun control,1
436,1467988590177267716, My dad still gets these scare-tactic mailers from the  even though he was murdered last year at age 92 by a man with a semiautomatic handgun. Reform gun laws now. ,strongly support gun control,2
437,1444763465474887680," Advice for women to be safe around men : carry a gun, pepper spray, knife. Install cameras. Share location. Check backsea",slightly support gun rights,-1
438,1477373382593290252," Tomorrow at 3:00 p.m.,a press conference for the armed forces to reveal details of the 2021 statistics for all units of the armed forces, as well as  details of the specific operations carried out during the year.",irrelevant or no opinion on gun rights/control,-99
439,1448754104789094405," Militarie Gun, Gel, Yambag, and Punitive Damage at Convulse Weekend by Zachary Barnes ",irrelevant or no opinion on gun rights/control,-99
440,1469424795376881677,Gun ownership is a no-brainer.,strongly support gun rights,-2
441,1449870896970280967,Hearin about kids dyin to gun violence always hurt the most,strongly support gun control,2
442,1469074083878883330, How about the preceding 30-year surge in gun sales that intersected with a 30-year decline in crime? ,strongly support gun rights,-2
443,1447684225222774787,getting a flu shot after work and I really hope it doesn't make me sleepy. I just want a vaccine that doesn't act like a tranquilizer gun science,irrelevant or no opinion on gun rights/control,-99
444,1464349144256892929,"Great point. He wouldn't acknowledge that Rittenhouse was defending himself at all. He argued that by looking conservative & bringing a scary gun to a BLM protest, he made protesters anxious & so HE was the aggressor & THEY were actually acting in self-defense.Clown World.",slightly support gun rights,-1
445,1465828574238101507," The last walk wey I do, na so dem bundle me, strip me naked, brutalize and dehumanize me. I no carry gun, I no carry weapon. As dem dey beat me, dem dey ask why I dey disturb Mr Governor. Now dem say make I come do walk. For another round of beating??",irrelevant or no opinion on gun rights/control,-99
446,1465828707633934338, Banning gun shows to reduce violent crime will work about as well as banning auto shows to reduce drunken driving. - Bill McIntire,slightly support gun rights,-1
447,1466193516615380999,Teach gun safety. Teach parents how to properly store guns. This happens because kids see people getting away with murder every day. You see criminals walking out of jail before the police officer is off shift. This boy thought he could so he did. This is your fault.,slightly support gun rights,-1
448,1472354351364460545,My love gun,strongly support gun rights,-2
449,1448792250025054208,TED NUGENT Says He Has A 'God-Given Right' To Keep And Bear Arms ,neutral to gun rights/control,0
450,1447289825137147905,"The FCG9 if i recall correctly. It strikes Bitcoiners hard because the 3D printed gun community considers itself decentralized, much like Bitcoin. It will live and likely become stronger but it's a loss anyway.",irrelevant or no opinion on gun rights/control,-99
451,1450612052003807233, I carried a badge and a gun on patrol as a police officer. I'm still a gun owner today. I believe in the Second Amendment. I also believe that a background check for every gun purchase is simply common sense. The Senate apparently disagrees.,slightly support gun rights,-1
452,1442252559159279617,"Huge facts,new map, new gun, crypto dropped, wattson worked, the best pre season teaser, the hype was so great back then",irrelevant or no opinion on gun rights/control,-99
453,1449117766343008256, Many millionaires and billionaires buy armed security to protect them on the way to and from events where they advocate to deny you your human right to keep and bear arms for self-defense. ,strongly support gun rights,-2
454,1462205483432001539, A guy with a gun that killed people was found not guilty of killing people with a gun.,slightly support gun control,1
455,1468349135300485124,"People of Kenosha, Wisconsin Bar Association, America : Judge Bruce Schroeder should be disbarred bec... via @Change",slightly support gun control,1
456,1450609477602918404," The guns of New York, and the future of America.  My latest, about the disastrous pending #SCOTUS case that will forever change the future of common sense gun reform.... ",slightly support gun control,1
457,1462570651634610179, [OFFICIAL RESULT] Congratulations to GUN  ATTHAPHAN for being one of the 30 Most Handsome BL Actors of the Decade (2010-2020) poll winners!Watch the official video here - https://t.co/OiHep9hxMHThank you for your participation! ,irrelevant or no opinion on gun rights/control,-99
458,1453107734623125505,"Nice scenebuild.(loads a fake toy gun and aims it at your laptop/PC)Now make it public/jJust kidding, that looks super amazing!",irrelevant or no opinion on gun rights/control,-99
459,1461116293508214786," In my view, Wisconsin a Democrat, helped legitimize the ultra-violence in #Kenosha last year by repeatingin an official capacitythe propaganda talking points of the rioters. He stood by his lack of action as rioters sieged & burned down parts of Kenosha. #BLM #Antifa ",slightly support gun rights,-1
460,1460029747291951108, Pray for Kyle Rittenhouse! ,slightly support gun rights,-1
461,1434994004958105604,"""illegal gun modifications"" ahahahah shut the fuck up",strongly support gun rights,-2
462,1457860184706068481," Giveaway time! I have 3 codes for this Lesion bundle to celebrate the R6 MajorRetweet and reply to this tweet, I will pick 3 winners in 24hIf you want to find out about the new season:Full changes: https://t.co/eUQwbDhWkQNew Op & Gun tested: ",irrelevant or no opinion on gun rights/control,-99
463,1475947555112382464," If a nigga pull his gun out on me, playing or not, the relationship is over",irrelevant or no opinion on gun rights/control,-99
464,1453858012335071234," US democracy totally broken when huge majorities support policies like paid leave, expanding healthcare, taxing wealthy, lowering prescription drug prices, protecting voting rights, gun control, etc & none of it becomes law b/c of undemocratic institutions & influence of big $",slightly support gun rights,-1
465,1465828638335676416," Breaking: Oakland County law enforcement report 3 students dead in Oxford High School shooting. At least one teacher, other students hurt. Suspect in custody within 5 minutes of first call. Hand gun recovered ",neutral to gun rights/control,0
