,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,label
767,767,767,767,767,767,767.0,508.0,"RT #SesshomaRinChallenge by @Ohmagaby Ren () (Lotus) In Buddhism the lotus flower symbolizes purity of body and mind, divided birth, spiritual growth. Gender: open to interpretation, since was born from a fusion. Personality: Kind and gentle in a cold calm way. Ren loves Melon. ",-1
768,768,768,768,768,768,768.0,41.0,"RT US embassy advocating LGBTQ Rights in Pakistan. After pushing developing countries into #debt, The next target of Western #extremists is to snatch religious, social and moral traditions from their people. They are doing the same thing in pak. Ppl have to wake up.",2
769,769,769,769,769,769,769.0,591.0,RT Jen Psaki sobs while claiming GOP leaders like Florida Gov. DeSantis bully LGBTQ students; DeSantis rep hits back over 'troubling' optics ,-1
770,770,770,770,770,770,770.0,142.0,"> the ratio of heterosexual to homosexual pedophiles was calculated to be approximately 11:1. Meaning for every ONE homosexual attracted to children, there are ELEVEN straight offenders. IOW: Your numbers are complete bunk and a deliberate lie to smear ",-1
771,771,771,771,771,771,771.0,819.0,"The official rep of the lgbtq community and for strong independent women everywhere.Many youtube streamers are bigots,but gen is different.She wants us to enjoy disney entertainment like anyone else. ",-1
772,772,772,772,772,772,772.0,681.0,The point is that the entire bill is about conflating discussing sexual orientation with teaching sexual orientation (grooming) or sex education.,1
773,773,773,773,773,773,773.0,1062.0,RT Minnesota sheriff who drunkenly crashed police vehicle sent racist and homophobic texts to subordinates: report ,-1
774,774,774,774,774,774,774.0,869.0,"RT lampoons progressives' selective outrage against the world's only Jewish state. No other country in the Middle East protects the rights of women, #LGBTQ+, and religious minorities. Israel is a beacon of hope. Please retweet. Full video: ",-2
775,775,775,775,775,775,775.0,471.0,"Your Ukraine flag points to trend activist someone whos already had BLM,lgbtq and many more flags depending on prevalent trend. Which on the other side means intellectually empty mind feeding on popular notions.",1
776,776,776,776,776,776,776.0,1031.0,nana i hate to break it to u but the girls in it r kinda lgbt :(,1
777,777,777,777,777,777,777.0,875.0,Youd rather see millions incinerated and untold suffering of innocent people than deal with the idea that its wrong to persecute LGBT+ people? And Im gather from your avatar that you consider yourself a Christian?!?!,-2
778,778,778,778,778,778,778.0,924.0,"Don't you dare criticize her. You'll be racist, homophobic or xenophobic. Or all 3.",-1
779,779,779,779,779,779,779.0,619.0,There never HAS BEEN the scientific definition of biological sex that was a concept which has been debunked. So asking when and how when y never happened is the problem.,-1
780,780,780,780,780,780,780.0,40.0,"RT Trans activists, comedians grapple with Dave Chapelle's 'complicated' Netflix special ",0
781,781,781,781,781,781,781.0,28.0,"its just insidious - our narrow way (theirs) and no other. They're the ones who are authoritarian and forcing others to comply or be excluded. LGBTQ+ is inclusive, and means you can be who you actually are.",-2
782,782,782,782,782,782,782.0,1012.0,RT Support groups who are fighting for LGBTQ+ inclusion like and with a workplace giving pledge. It's the simplest way you can make an impact in ending unjust discrimination in Wisconsin. Learn more: ,-2
783,783,783,783,783,783,783.0,614.0,"RT Attacking #LGBTQ people is bigotry, not feminism We will oppose efforts to undermine basic human rights We will not tolerate intolerance that harms human beings #TransRightsAreHumanRights #TransWomenWontWheesht ",-2
784,784,784,784,784,784,784.0,481.0,"RT Bro thats a whole new paragraph what the fuck are you going on about? Theyre saying not to commoditize or novelize LGBT people, because in the end all that does is make people treat them differently instead of treating them like normal people.",-1
785,785,785,785,785,785,785.0,676.0,So why is he talking about biological sex when it's about gender?,-1
786,786,786,786,786,786,786.0,289.0,"He knows it will rile up his base to pick on LGBTQ people. High school students, no less. How sad is that? I bet conversion therapy is a big hit also. Hawking hate, but claiming to be a good Jesus follower, I'm sure. Not a care for who it hurts. And yes -- he is a hypocrite.",-1
787,787,787,787,787,787,787.0,548.0,"RT Harry bought his friends purchases for refugees from the Choose Love Store. His package contains tents, nappies, sleeping bags, children's coats, boots, hygiene pack, sanitary profucts, meals & hot showers, also donating to LGBTQ+, mental health, child&youth education support. ",-1
788,788,788,788,788,788,788.0,1025.0,I would have thought the opposite. Homosexuals (and bisexuals in particular) are more likely to be poor and mentally ill. https://t.co/kk6SK6kp8B https://t.co/kk6SK6kp8B (I don't 100% trust these stats though - likely at least somewhat ideologically motivated),0
789,789,789,789,789,789,789.0,313.0,"The message, like so much of his art, was directed at Puerto Rico and in direct response of the homophobic outrage in PR after Tokischa & Villana Antillana kissed at show a couple of days ago. I dont think Bad Bunnys thinking much about the reaction in other publics outside PR.",-1
790,790,790,790,790,790,790.0,559.0,"RT Not sure what you're referring to, but I see a lot of WOMEN objecting to you promoting a homophobic misogynistic ideology. Also - how ageist of you",-2
791,791,791,791,791,791,791.0,829.0,">offense then you don't get to be anything but an absolute and complete monster in my eyes. These are the kinds of legislators who will defend gun ownership by screeching about freedom with one hand, while considering making ownership of LGBTQ+ focussed books a criminal offense>",-1
792,792,792,792,792,792,792.0,865.0,"Actually, most women who wouldn't date/fuck bi-men are more than like likely homophobic. It's not a preference thing. Straight women like men, period, but most of them are fearful of being with a man who could potentially leave or cheat with a man. That's where the bias lies.",1
793,793,793,793,793,793,793.0,703.0,Being homophobic is not something to be proud of bro,-1
794,794,794,794,794,794,794.0,19.0,"Not just being homophobic, but to Muma, who at the time was a pretty visible player for the Houston Outlaws. The OWL didnt even go beyond suspending him, his own team just got fed up with his shit and chose to release him early on bc hes a pain in the ass",-1
795,795,795,795,795,795,795.0,958.0,"RT Fascinating piece by about what it's like to be LGBT+ in Europe's conservative microstates - Liechtenstein, Monaco, Andorra & San Marino. ""I guess it's always been like this; we've always waited for bigger countries to take the initiative."" ",-1
796,796,796,796,796,796,796.0,223.0,But still society sees lgbt people as abomination like some Christans and muslims. It will take some years to change the perception of people. Some peoples mind are still endslaved by western influence.,-1
797,797,797,797,797,797,797.0,331.0,"You're right Morris. It's not hilarious, LGBTQ+ is sick like you liberals.",2
798,798,798,798,798,798,798.0,691.0,RT Via Huge Scam: Former Aide Says $375K in Donor Money Being Used to Rent Unused Office in Trump Tower | #civilrights #lgbtq #trump,-1
799,799,799,799,799,799,799.0,804.0,Holy shit I remember getting into beef with this exact mf over them saying some homophobic shit on my old acc Probably a good idea to block ngl,-1
