,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,label
400,400,400,400,466,"RT Putin to 'liquidate' Russias LGBT+ network. The #PTFweekly newsletter is out at https://t.co/rbBaxl18Ru Plus, Beijing in panic over gay storyline in Friends. ",1
401,401,401,401,813,"RT An inclusive community is one that can thrive. Ive been really proud of the work Ive done in Dayton to stand with the LGBTQ+ community. As governor, Ill do the same thing. ",1
402,402,402,402,80,"Ahh, Floriduh. The home of the free - if freedom is defined as bigotry & under the reign of a tyrannical governor, who is committed to the freedom of only those who agree with his racist, misogynistic, and homophobic ideology.",1
403,403,403,403,665,Thinking as a gay dude that lives in orlando about how this all leads to Pulse Nightclub 2 and worse if we do not shut these homophobic ghouls the fuck up. ,1
404,404,404,404,1095,"HUH? No, it's the oldest trick in the book that controlling men use to keep the battered wife from leaving. No birth control allowed. Sex on his terms. She's pregnant and trapped and the cycle continues.",0
405,405,405,405,504,RT Groundbreaking. No group is more marginalized within the LGBTQ community and underrepresented on a pillar of queer media than*checks notes*straight white cis men? ,1
406,406,406,406,257,What's the scale? 'I am 4 culture and 3 sexual orientation',0
407,407,407,407,325,"Yet I am gay and actually have friends who are in the closet because their parents are so blatantly homophobic they would be kicked out as a result. If this had been effective when they were schoolkids, it would have ruined their lives.",1
408,408,408,408,467,RT This piece of sh** should be in jail!! Jussie Smollett Attempts Career Comeback as His LGBTQ Drama Gets BET Release via @BreitbartNews,1
409,409,409,409,809,"RT Remi Tinubu sponsored the LGBT bill, PDP government passed it into law. So I don't care what you people say about Datti, all I know OBIDATTI2023.",0
410,410,410,410,563,When are you going to address the demands of your Student and LGBT+ Wings of the SNP and many other party political groups? ,1
411,411,411,411,609,"RT Missouri GOP legislators have spoken to have Black history removed from schools, LGBTQ exhibits removed from the Capitol, and personal freedoms removed from women. They will fight, however, for Confederate monuments. Every. Time.",1
412,412,412,412,824,"RT I truly hope one day all casting directors look to authentically cast characters. It's been getting better, seeing more LGBTQ+ & BIPOC VAs given opportunities. But there's still a lot of work that needs to be done. Alright ramble over. Have a great Sunday my friends! ",1
413,413,413,413,446,"My recollection could be wrong, but I think Greear essentially announced that he had a conversation with him about the tweet and that ended it. I refused to be led in worship at the convention by a guy who, only a few months prior, had spoken favorably of the LGBT movement.",1
414,414,414,414,244,RT i hope bts know and are proud of the safe space theyve created for lgbtq+ army bc when the camera pans to the audience during ending ments there is always at least one pride flag or lesbians for _____ sign in frame like theyre really staring out into a whole fruit bowl,1
415,415,415,415,158,"RT New Baradise Escape visual with the two additional characters! Just one more char (sexy bewitching male siren ) before the basic cast is complete! As I wait for the art for Banana Ranch, I will work on the demo for Baradise Escape~ -- #bara #lgbt #gay #BLgame #gaymer ",1
416,416,416,416,416,RT Looking for a great book with LGBTQ+ folks centered? has you covered. Check out the 6th floor entranceway for your next read! ,1
417,417,417,417,515,But conservatives have started to use the term grooming to refer to: Sex education that includes info about sexual orientation #SexEd that includes information about gender identity Any kind of #SexEd Anything they dont want to be taught in schools,1
418,418,418,418,940,RT Were here at celebrating our LGBTQ+ and BPoC intersectional identities! Come say hello and share what you #TakePride in to add to our beautiful display board. ,1
419,419,419,419,433,"RT On the other hand, this amazing LGBTQ+ ally is also trending and HE deserves all the love in the world. ",1
420,420,420,420,826,"RT the idea that students should only learn that queer people exist at 18 is rooted in the completely homophobic belief that queerness always = sex (and scary, scary sex!) while being straight is just being a person",1
421,421,421,421,495,"RT i saw a couple tweets regarding the monika pan situation so i thought id adress it, first things first, pls do not expect me to know everything lgbtq just bc i run this account, i try my hardest to educate myself but sometimes things just go undeneath the radar. secondly, i -",1
422,422,422,422,320,"Kiku is biologicaly a men ,he just tell this,so it's not homophobic to tell that",1
423,423,423,423,1087,"RT Teachers from Orlando, Gainesville and St. Petersburg came to the Florida Capitol today to protest HB1557, also known as the #DontSayGay bill. Photos and story by me for ",1
424,424,424,424,991,Fleeing persecution for being LGBT+ can be a reason for refugee status. Not sure it would work if you are British though.,1
425,425,425,425,322,RT Whats Dont Say Gay 2.0? NH is about to make schools out #LGBTQ/#gay/#transgender kids to non-supportive parents and ... are you sitting down ... report sissies and tomboys. SERIOUSLY! Think Florida is bad? Here's what the #GOP is doing in other states ,1
426,426,426,426,420,Im speaking on concretely humanly moral basis that discrimination of all forms is wrong not with regards to LGBT,1
427,427,427,427,984,Check out these responses to learn how LGBTQ+ people face inequalities in oral health care and how that may prevent them from getting the care they need! ,1
428,428,428,428,185,RT skz dropping an album called Time with the title track being Quantum and we get the LGBTQ,0
429,429,429,429,521,"RT Did I miss the part where you asked an activist about the fact that nowhere in the law are those 3 words mentioned? Or is that consistent with the law, where none of what they are mad at actually exists? You follow? #DontGroomChildren #propaganda ",0
430,430,430,430,49,"RT ""This is an essential read for our times by the only person who couldve written it so exquisitely."" THE TRAYVON GENERATION by is among the most anticipated reads of 2022 according to ",1
431,431,431,431,739,That's how the Trans movement have defined it or tried to redefine it. But it's just Symantecs. That's why we still can it a gender reveal not a biological sex reveal.,1
432,432,432,432,451,"Invading a neighboring nation, bombing hospitals, murdering LGBT and opposition leaders, and the like to take the head of their head of state and force their people under your rule is also archaic, and is what triggered the draft in the first place.",1
433,433,433,433,899,"RT Those who advocate for ending anonymity online have clearly never considered the plight of a young LGBT person, possibly with unaccepting parents, a woman seeking help over suffering domestic violence or someone whistleblowing against an illiberal state, among many others",1
434,434,434,434,474,i think a regular hotline wont understand LGBT+ terms and issues as much & explaining them would waste precious time. its easier to talk to someone who will be more likely to understand your current issues when they also experience it,1
435,435,435,435,617,"RT Yes, the proposed new ""conversion therapy"" legislation will force the recognition of ""gender identity"" in Engl",1
436,436,436,436,1058,The misogynistic dullards whove been blocking women for stating that victims of rape shouldnt be forced to lie about the sex of their rapist - women who share Alison Moyets views that biological sex matters - are now trying to make money by covering one of her iconic songs?,1
437,437,437,437,689,I dont believe that. I dont think sexual orientation and sexual desire are the same thing. Sexual desire comes after puberty.,1
438,438,438,438,354,It is radical and extreme as an exmember of their religion I can tell you these people are fanatics if they had their way the government would genocide the entire LGBT+ community.The God they follow is a narcissistic vindictive genocidal misogynistic sociopathic monster.(1/2),1
439,439,439,439,241,"RT 1/ Jewish people are in Azov - https://t.co/hAlzRgmvKJ LGBT community donates to Azov - https://t.co/d41bxLLbR0 Our only real Nazi problem that we need to fix is russia: https://t.co/X5Pc7wUITX for people worrying about "" Nazis"" https://t.co/kDbGL9d1qy #SaveAzov # ",0
440,440,440,440,684,RT 211 Tory MPs are confident in a lying corrupt homophobic racist liar. All you need to know about the Tories.,1
441,441,441,441,110,"RT To tackle LGBTQ+ youth mental health inequality, statutory NHS services must address specifically the mental health needs of LGBTQ+ young people. Check out our article in journal: ",1
442,442,442,442,160,"Yes it does. It specifically excludes ""classroom instruction on sexual orientation or gender identity"". Not sexual education altogether. But sexual orientation or gender identity, two fundamental issues to the LGBTQ community.",1
443,443,443,443,602,RT IM LIVE RN PLAYING #PHASMOPHOBIA W/ AND :D https://t.co/kDYnwadRdm #smallstreamer #streamer #twitch #lgbt #nonbinary #vtuber #pngtuber #horrorgames #TwitchStreaming #SmallStreamersConnect,0
