,tweet_id,label_code,text,label_text
473,1225541815379558400,0,"Coronavirus whistleblower Li Wenliang has died, Wuhan Central Hospital confirms  https://twitter.com/i/events/1225460602149072897 … What exactly is China trying to cover up??  A bio weapon that got out ??!!!!",
474,1220850978871791616,-99,35 million ppl in china quarantined. over 1000 confirmed infected wtfffffff. AND 2ND IN THE US IN CHICAGO 👀,irrelevant or no opinion
475,1215491035067011072,-99,"TRUMP SAYS CHINA TRADE DEAL WILL BE SIGNED ""I THINK IT WILL BE JANUARY 15TH, BUT SHORTLY THEREAFTER"" -INTERVIEW WITH OHIO TV STATION - Rtrs  #US #China #Tradedeal #Trump",irrelevant or no opinion
476,1228580268795146240,-99,@WHO why are you still allowing international travel of people who've been In china?!??!?! Do you want covid19 to spread exponentially?,irrelevant or no opinion
477,1238674601615314944,-99,It’s always hush hush with @JoeBiden @SenSanders @DrBiden @HillaryClinton @BarackObama  etc Dems!  #CoronaOutbreak #China #Ukraine #Burisma  Mr joe knew,irrelevant or no opinion
478,1221180915700789248,-99,And who thinks India is lucky not to share a border with China,irrelevant or no opinion
479,1220158564418740224,-1,"China coronavirus: crowds and confusion on the hospital front lines of outbreak. Medical facilities in the city of Wuhan struggle to cope with the surge of people with pneumonia symptoms.Throngs of people seek admission, worried about the disease’s spread.Real situation serious  pic.twitter.com/sDr0zomY56",China and/or Chinese are somewhat incompetent
480,1227409160658210816,2,Thanks for taking action against China and protecting American companies  It is estimated that China’s IP theft  costs the USA $225 billion and $600 billion annually.,China and/or Chinese are most competent
481,1222842067983925248,-99,Corona virus please if you come to Kenya go for the politician they have  money to go to China they won't build your hospital here aki mtatuuwa  https://twitter.com/MukamiWaEmbu/status/1222730216134598656 …,irrelevant or no opinion
482,1221513602181533696,-99,China coronavirus ‘spreads before symptoms show’  https://uk.timesofnews.com/breaking-news/china-coronavirus-spreads-before-symptoms-show … pic.twitter.com/rtRcO1ZjBW,irrelevant or no opinion
483,1230254770864058368,-99,So far...just so you know...China has refused help...but expect good things to be announced on his upcoming India visit.,irrelevant or no opinion
484,1229706535661686784,-99,"Fenomenal, she should've been Black China though",irrelevant or no opinion
485,1225028902977986560,-99,"@RoyalMail afternoon, just had lots of packets delivered from China!!!   How are you safeguarding your wonderful postman and customers!",irrelevant or no opinion
486,1235341128553156608,2,“China encourages people to return to work... requiring [AI smartphone software] that dictates whether they should be quarantined... setting a template for new forms of automated social control that could persist long after the epidemic subsides”  https://www.nytimes.com/2020/03/01/business/china-coronavirus-surveillance.html …,China and/or Chinese are most competent
487,1221778070501068800,-99,All this started because their habit of eating wild animals. China warns coronavirus can spread before symptoms show  https://cnn.it/3aGZBvY ,irrelevant or no opinion
488,1212424760233099264,-99,Malaysia announces Visa-free entry in 2020 for tourists from India and China  http://dlvr.it/RMGLyv  pic.twitter.com/xkXjZkrF7t,irrelevant or no opinion
489,1223831263460515840,-99,"Since you say they needed to be proactive, name anyone who would've seen this coming before the patient arrived here January 21. It was the day China first reported their cases. I don't like the government either but you're looking for a psychic or fortune teller.",irrelevant or no opinion
490,1219994043477680128,-99,Is Steve Bannon Doing China A Big Favor? @Davos $AMZN $GM $WHR http://bit.ly/2QsiEk3 ,irrelevant or no opinion
491,1222717865557520384,-99,More Japanese evacuated from China virus epicenter as death toll climbs  http://dlvr.it/RP1YpZ  #topNews  http://bit.ly/2wTtJV  pic.twitter.com/cyMK7GMPO2,irrelevant or no opinion
492,1231788603711393792,1,Don't buy China's story: The coronavirus may have leaked from a lab  https://nypost.com/2020/02/22/dont-buy-chinas-story-the-coronavirus-may-have-leaked-from-a-lab/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons … via @nypost,China and/or Chinese are somewhat competent
493,1212468115151474688,-99,🇬🇧 UK exports 2000–2018  +977% to China  +449% to S Korea  +402% to Poland +398% to UAE  +218% to Brazil   +187% to India +159% to USA +158% to Mexico +128% to Ireland  +  95% to Japan  +  89% to Germany  +  85% to Italy  +  76% to Sweden  +  73% to France  +  65% to Spain   ONS,irrelevant or no opinion
494,1217425967490031616,-99,"Oski Data-Stealing Malware Emerges to Target North America, China  http://dlvr.it/RN4t93  pic.twitter.com/7sIqXlBj7u",irrelevant or no opinion
495,1229540242945908736,-99,Outs 25 - Anyone else just get poached by China like seagulls round a chip butty?  In the space of a season and half Beijing have took my CB partnership of Alvarez & Jerome. Players see the money kick up a stink. Big Terry send this to China for me! Beijing! leave me alone  #FM20 pic.twitter.com/2FPq0rFJXW,irrelevant or no opinion
496,1228470789630038016,-2,It’s fucked up man. I agree this is the saddest thing I’ve seen in a while but my point is China is so desperate that they are trying to stop the disease anyway they can think of. They are also mass killing pigs which is really sad.,China and/or Chinese are most incompetent
497,1224686667178676224,-99,"Mmm. We do 60% of our trade with EU, and are about to put that trade on same terms as Canada, or worse, Australia. Studies overwhelmingly show that will be harmful.   And we're now 'outside' the door of all EU meets = self-marginalisation - and my DC/China contacts feel same.",irrelevant or no opinion
498,1224190496437886976,-99,Go tell China and India  https://twitter.com/HouseDemocrats/status/1223963029819265024 …,irrelevant or no opinion
499,1229968734128787456,-99,Always Big Thanks for Your Sincere Support for Our Precious Jungkook   #정국 #JUNGKOOK #방탄소년단정국 #전정국 @BTS_twt pic.twitter.com/9ADghkLYle,irrelevant or no opinion
500,1224393887294414848,-99,Why every coronavirus conspiracy puts china as the perpetrator? i mean its that thing where *the other* is both powerful and dangerous because he makes biochemical weapons but too weak and dumb because he loses control over his own creation.,irrelevant or no opinion
501,1221778747860242432,-99," https://www.scmp.com/sport/china/article/3047777/chinas-love-kobe-bryant-shows-other-sports-how-follow-his-footsteps … ""He visited China again last year to make it 16 years in a row he toured the country and regularly engaged with fans through videos where he answered their questions."" 16 years? That was commitment. Kobe was a smart man who understood that Chinese...",irrelevant or no opinion
502,1226871877261377536,1,"This is the real China, they don't play! The regime is not forgiving! Stalin style!",China and/or Chinese are somewhat competent
503,1220083623774302208,-99,"""Per China""   💀🤣",irrelevant or no opinion
504,1232823463296913408,-99,"What To Know About JWA & #COVID2019: Incoming flights from China are routed thru 11 U.S. airports, including @FlySFO & @FlyLAXairport. JWA does not have flights to China or other Pacific Rim country. Safety & security is our top priority. Info @OCHealth:  https://bit.ly/2PtABPU . pic.twitter.com/a0ConqVo1W",irrelevant or no opinion
505,1224122822353661952,-99,"Scary shit... ‘tweet what you want, as long as you tweet what I say...’ #FreedomOfSpeech #china #caronavirusoutbreak https://twitter.com/jenniferatntd/status/1223947514296131585 …",irrelevant or no opinion
506,1222043610050453504,-99,-2019 Amazon burnt Nicki Minaj stops carreer Lil nas X said he is Gay Moslems in China Dj Arafat -2020 Earthquake in Turkey Kobe Bryant WWIII Corona virus Australia burnt I am Mila Definitely this world is full of suprises.,irrelevant or no opinion
507,1220448284361351168,1,scenes that remind a biological warfare take place in #China #ChinaPneumonia #coronovirus pic.twitter.com/CTla6hhjBq,China and/or Chinese are somewhat competent
508,1229925590498791424,-1,Bloomberg Accused of Helping Communist China Suppress News  http://bit.ly/2wo57Ut  via @BreitbartNews,China and/or Chinese are somewhat incompetent
509,1224498823608840192,-99,Apple temporarily closes stores in China amid virus outbreak  https://www.13wmaz.com/article/news/nation-world/apple-store-closings-china-coronavirus/507-1d59eb1c-f68f-4cd6-aa8c-359c391a370e …,irrelevant or no opinion
510,1214635201445257216,1,It demonstrated the power of universal censorship in China.  #antichinazi pic.twitter.com/VGpoWghw9I,China and/or Chinese are somewhat competent
511,1220773379025797120,-99,Now China is up.  pic.twitter.com/AP3wixUnee,irrelevant or no opinion
512,1221433724312514560,-99,Goverment of Malaysia : Banned People's Republic of China citizen from entering Malaysia !!! - Sign the Petition!  http://chng.it/zDcS5zPL  via @Change,irrelevant or no opinion
513,1213546727925571584,-99,I remember when Alzazira anchor asked to Imran Khan Niazi about Uighur Muslim he just said I don't know about this. Wanted to incounter India with China money.  #UighurLivesMatter,irrelevant or no opinion
514,1230435541528780800,-99,"China Won't Release U.S. Plane, Crew Despite Bush's Intensifying Demands - WSJ  https://www.wsj.com/articles/SB986204783168386005 … Peoples memories are short.  Us Spy Plane forced to land in China, horrassed by two Chinese fighter jets.  China gutted the US surveilance equipment",irrelevant or no opinion
